customerID,churn_real,churn_predicho,probabilidad_churn,Contract,MonthlyCharges,tenure,segmento_riesgo
8590-OHDIW,0,0.0,0.04948921483985702,One year,20.3,38,Bajo
8591-TKMZH,0,0.0,0.23936058533225357,Two year,111.1,59,Bajo
8597-CTXVJ,0,0.0,0.020303787487077063,One year,64.95,70,Bajo
8606-CIQUL,0,0.0,0.17424250501912963,Two year,115.75,72,Bajo
8606-OEGQZ,0,0.0,0.14165392157309376,Two year,25.3,18,Bajo
8610-WFCJF,1,1.0,0.5999891555356658,Month-to-month,95.6,49,Medio
8617-ENBDS,0,1.0,0.8136976639749532,Month-to-month,73.6,3,Alto
8621-MNIHH,1,1.0,0.7934698944697907,Month-to-month,94.25,34,Alto
8623-TMRBY,1,1.0,0.5164671165325451,Month-to-month,84.2,51,Medio
8625-AZYZY,1,1.0,0.8604128567343674,Month-to-month,104.65,24,Alto
8626-PTQGE,0,0.0,0.1203356586423251,Two year,60.05,69,Bajo
8634-MPHTR,1,1.0,0.755213034577994,Month-to-month,100.05,47,Alto
8637-XJIVR,1,1.0,0.7649868893119214,Month-to-month,78.95,12,Alto
8644-XLFBW,1,1.0,0.8866933125800239,Month-to-month,71.65,1,Alto
8646-JCOMS,0,0.0,0.14675447717287005,One year,90.55,66,Bajo
8652-YHIYU,0,1.0,0.44751115071757686,One year,79.5,16,Medio
8654-DHAOW,0,1.0,0.6668146032031439,Month-to-month,54.15,2,Medio
8659-HDIYE,0,0.0,0.12968058282333128,Month-to-month,74.65,64,Bajo
8660-BUETV,0,1.0,0.5938402495990246,Month-to-month,44.75,3,Medio
8665-UTDHZ,1,1.0,0.7258407380693833,Month-to-month,30.2,1,Alto
8670-ERCJH,0,0.0,0.14752485250446212,Two year,113.4,72,Bajo
8670-MEFCP,0,0.0,0.20730646530169028,Two year,92.9,36,Bajo
8671-KKKOS,0,0.0,0.32056524711124135,Month-to-month,45.55,46,Bajo
8672-OAUPW,0,0.0,0.04329346129345246,One year,47.85,51,Bajo
8677-HDZEE,0,1.0,0.4376807812590864,Month-to-month,105.45,56,Medio
8679-LZBMD,0,1.0,0.48568646160304796,One year,90.65,44,Medio
8681-ICONS,0,0.0,0.15605114484509275,Month-to-month,20.65,29,Bajo
8695-WDYEA,0,1.0,0.5276904165573711,Month-to-month,51.25,1,Medio
8696-JKZNU,1,1.0,0.6886063258242958,Month-to-month,76.25,37,Medio
8699-ASUFO,1,1.0,0.8791572649147903,Month-to-month,74.4,7,Alto
8711-LOBKY,0,0.0,0.028223172978362965,Two year,19.85,59,Bajo
8714-EUHJO,1,1.0,0.7043109542081848,Month-to-month,91.15,31,Alto
8731-WBBMB,0,1.0,0.38839254712278404,Month-to-month,81.9,26,Bajo
8735-NBLWT,0,0.0,0.23764516860207863,Month-to-month,20.4,9,Bajo
8739-WWKDU,1,1.0,0.83833130938941,Month-to-month,89.5,25,Alto
8749-CLJXC,0,1.0,0.36932762528385266,Month-to-month,20.05,1,Bajo
8749-JMNKX,1,1.0,0.513949572619181,Month-to-month,93.8,51,Medio
8751-EDEKA,0,1.0,0.6160548087493058,Month-to-month,89.9,28,Medio
8756-RDDLT,0,0.0,0.14732262576679334,Month-to-month,44.95,68,Bajo
8769-KKTPH,0,0.0,0.2024354290455035,One year,99.65,63,Bajo
8777-PVYGU,0,0.0,0.1294240815390444,One year,64.3,52,Bajo
8780-IHCRN,0,0.0,0.025320689817600384,Two year,24.65,63,Bajo
8782-LKFPK,0,1.0,0.6383961155187383,Month-to-month,90.4,44,Medio
8799-OXZMD,0,1.0,0.5741734608451752,Month-to-month,29.75,28,Medio
8802-UNOJF,1,1.0,0.7509878944228274,Month-to-month,83.8,12,Alto
8808-ELEHO,1,1.0,0.8870539313298497,Month-to-month,81.25,8,Alto
8809-RIHDD,1,0.0,0.33769561038636686,Two year,103.4,72,Bajo
8821-KVZKQ,0,0.0,0.10169179123364991,One year,58.4,70,Bajo
8821-XNHVZ,1,1.0,0.8433261719499822,Month-to-month,80.05,1,Alto
8823-RLPWL,0,0.0,0.2523667765846368,Two year,110.65,72,Bajo
8845-LWKGE,0,0.0,0.21545727515679336,One year,64.5,30,Bajo
8849-AYPTR,0,1.0,0.6933447499638461,Month-to-month,91.25,33,Medio
8849-GYOKR,1,0.0,0.28910094513407836,One year,106.55,54,Bajo
8849-PRIQJ,0,0.0,0.15917298377485445,One year,109.4,67,Bajo
8851-RAGOV,0,0.0,0.32647101050218064,Month-to-month,71.05,25,Bajo
8871-JLMHM,0,0.0,0.12172660953594894,Two year,90.2,68,Bajo
8882-TLVRW,0,0.0,0.0434352888131625,Two year,39.1,69,Bajo
8883-GRDWQ,0,0.0,0.19196583759672858,One year,54.0,20,Bajo
8884-FEEWR,0,0.0,0.06801339799365869,One year,20.6,35,Bajo
8885-QSQBX,0,1.0,0.49556269062388425,Month-to-month,49.55,1,Medio
8898-KASCD,0,0.0,0.18836658062045053,One year,35.55,39,Bajo
8905-IAZPF,0,0.0,0.23718308566076363,One year,95.65,69,Bajo
8908-NMQTX,0,0.0,0.11249317979313544,Two year,65.6,72,Bajo
8910-LEDAG,0,1.0,0.5294393201239915,Month-to-month,71.55,34,Medio
8919-FYFQZ,1,1.0,0.504551574408931,Month-to-month,30.35,44,Medio
8937-RDTHP,1,1.0,0.8377058471883405,Month-to-month,84.6,1,Alto
8945-MUQUF,1,1.0,0.35697448658883835,One year,94.8,51,Bajo
8950-MTZNV,0,1.0,0.6912753473166258,Month-to-month,44.95,1,Medio
8952-WCVCD,0,1.0,0.4328322124286873,One year,104.45,41,Medio
8961-QDZZJ,0,0.0,0.33669890772895483,One year,95.0,57,Bajo
8966-KZXXA,0,0.0,0.07529636459311972,Two year,25.1,36,Bajo
8966-OIQHG,0,0.0,0.08513405564992504,One year,20.75,22,Bajo
8970-ANWXO,0,1.0,0.4255241087224143,One year,73.75,23,Medio
8976-OQHGT,1,1.0,0.40160332390982223,Month-to-month,56.5,4,Medio
8981-FJGLA,0,1.0,0.7858657906322511,Month-to-month,78.0,11,Alto
8982-NHAVY,0,1.0,0.7132376819504953,One year,100.5,27,Alto
8992-VONJD,0,1.0,0.43023949684341933,Month-to-month,56.0,13,Medio
8999-BOHSE,1,1.0,0.8490294301538077,Month-to-month,89.7,11,Alto
9018-PCIOK,0,0.0,0.20784450189413328,Two year,64.75,55,Bajo
9026-RNUJS,1,1.0,0.6756099029505096,Month-to-month,50.35,5,Medio
9027-YFHQJ,0,1.0,0.417192599122597,Month-to-month,25.05,7,Medio
9029-FEGVJ,0,1.0,0.6602488263244941,Month-to-month,79.3,32,Medio
9030-QGZNL,0,0.0,0.24214120569143782,Two year,20.85,8,Bajo
9033-EOXWV,1,1.0,0.4603053131512518,One year,74.05,12,Medio
9036-CSKBW,0,0.0,0.3242574164735934,One year,107.45,51,Bajo
9050-IKDZA,0,1.0,0.8656383335731229,Month-to-month,81.5,2,Alto
9050-QLROH,1,1.0,0.8060119837567208,Month-to-month,90.7,18,Alto
9052-DHNKM,0,0.0,0.2503686448737369,One year,61.55,26,Bajo
9053-JZFKV,1,0.0,0.1601937793805276,Two year,116.2,67,Bajo
9054-FOWNV,0,1.0,0.7782794951736831,Month-to-month,88.75,22,Alto
9055-MOJJJ,0,0.0,0.028287242583056704,One year,65.8,64,Bajo
9057-MSWCO,1,1.0,0.43126255084497245,Month-to-month,30.75,27,Medio
9058-MJLZC,0,1.0,0.742622966495456,Month-to-month,94.6,24,Alto
9066-QRSDU,0,0.0,0.0347757135445117,One year,26.3,69,Bajo
9073-ZZIAY,0,0.0,0.06733551330967102,Two year,86.1,62,Bajo
9074-KGVOX,0,0.0,0.23404342128419375,Month-to-month,39.45,50,Bajo
9079-LWTFD,0,0.0,0.3154233769600433,Month-to-month,100.75,47,Bajo
9079-YEXQJ,1,1.0,0.4423551507378909,Month-to-month,111.1,54,Medio
9089-UOWJG,0,1.0,0.5460014814719648,Month-to-month,58.35,12,Medio
9103-CXVOK,0,0.0,0.33010959428777675,Month-to-month,19.75,1,Bajo
9122-UMROB,0,1.0,0.3691466407892008,Month-to-month,20.3,1,Bajo
9124-LHCJQ,1,1.0,0.9030785842053496,Month-to-month,85.45,1,Alto
9127-FHJBZ,0,0.0,0.178606122652053,Two year,114.0,72,Bajo
9135-HSWOC,0,0.0,0.02815303896768695,Two year,19.7,64,Bajo
9137-UIYPG,0,1.0,0.47635425617629046,Month-to-month,106.9,35,Medio
9138-EFSMO,0,1.0,0.4467263273008528,One year,78.95,26,Medio
9142-KZXOP,0,1.0,0.36143474835363987,Month-to-month,68.85,44,Bajo
9150-HEPMB,0,0.0,0.06534086054406707,One year,52.7,56,Bajo
9152-AMKAK,0,1.0,0.5284115049200874,Two year,80.25,6,Medio
9153-BTBVV,0,0.0,0.02560575441714741,Two year,25.0,71,Bajo
9158-VCTQB,1,1.0,0.5110095096449032,Month-to-month,113.6,41,Medio
9163-GHAYE,0,1.0,0.5012457186206389,Month-to-month,48.85,15,Medio
9168-INPSZ,0,1.0,0.6032937437848027,Month-to-month,104.15,44,Medio
9170-ARBTB,0,0.0,0.023113560908666786,One year,19.6,52,Bajo
9172-JITSM,1,1.0,0.7472797390882502,Month-to-month,90.8,26,Alto
9174-FKWZE,1,1.0,0.5244004789698113,Month-to-month,19.45,1,Medio
9178-JHUVJ,0,0.0,0.16904032297244032,Two year,24.1,24,Bajo
9190-MFJLN,1,1.0,0.8440057519199615,Month-to-month,95.9,19,Alto
9191-MYQKX,1,1.0,0.7997458412026291,Month-to-month,75.15,7,Alto
9199-PWQVC,0,0.0,0.11986229663830472,One year,79.7,63,Bajo
9210-IAHGH,1,1.0,0.6096701896588113,Month-to-month,70.75,7,Medio
9221-OTIVJ,1,1.0,0.9189627001204738,Month-to-month,104.85,14,Alto
9237-HQITU,1,1.0,0.848423293506043,Month-to-month,70.7,2,Alto
9242-TKFSV,0,0.0,0.0810293076017069,Two year,65.1,72,Bajo
9269-CQOOL,1,1.0,0.6284650096681688,Month-to-month,54.7,3,Medio
9272-LSVYH,0,1.0,0.7361039827815099,Month-to-month,70.15,10,Alto
9279-CJEOJ,0,1.0,0.8669074375867992,Month-to-month,95.4,21,Alto
9281-PKKZE,0,1.0,0.5594587495765968,Month-to-month,43.95,46,Medio
9286-BHDQG,0,0.0,0.032724678969961896,Two year,45.25,72,Bajo
9286-DOJGF,1,1.0,0.6405709471752095,Month-to-month,74.95,38,Medio
9290-SHCMB,0,1.0,0.8990716401286994,Month-to-month,96.85,13,Alto
9294-TDIPC,0,0.0,0.2697919096632666,Month-to-month,20.2,5,Bajo
9300-RENDD,1,1.0,0.889818613577488,Month-to-month,79.95,1,Alto
9306-CPCBC,1,1.0,0.8733558834150433,Month-to-month,74.25,3,Alto
9317-WZPGV,1,1.0,0.8919471223859481,Month-to-month,79.75,2,Alto
9330-VOFSZ,0,0.0,0.3295477029732111,Two year,110.8,60,Bajo
9348-YVOMK,0,1.0,0.6189551025239222,Month-to-month,44.8,4,Medio
9351-HXDMR,0,0.0,0.17412385014841125,Two year,110.9,72,Bajo
9360-AHGNL,1,1.0,0.43915198926908594,One year,109.55,43,Medio
9365-SRSZE,0,1.0,0.733167271035966,Month-to-month,70.55,27,Alto
9367-WXLCH,1,1.0,0.8291351160382188,Month-to-month,84.5,8,Alto
9369-XFEHK,1,1.0,0.6920815126033926,Month-to-month,80.6,33,Medio
9371-BITHB,0,0.0,0.03636597754328463,Two year,19.85,52,Bajo
9372-TXXPS,0,0.0,0.04001901951320197,Two year,59.85,60,Bajo
9385-EHGDO,0,0.0,0.09558441020940278,Two year,19.85,35,Bajo
9388-ZEYVT,0,0.0,0.23256532469227897,One year,44.15,43,Bajo
9389-ACWBI,0,1.0,0.6741691490170476,Month-to-month,69.95,5,Medio
9391-EOYLI,1,1.0,0.8754166930160904,Month-to-month,80.45,12,Alto
9391-YZEJW,0,1.0,0.35718021204929384,One year,94.0,62,Bajo
9408-HRXRK,0,1.0,0.5544030107421282,Month-to-month,105.15,45,Medio
9412-GHEEC,1,1.0,0.5349371748595823,Month-to-month,104.8,40,Medio
9418-RUKPH,0,0.0,0.08501146847081664,Two year,19.95,38,Bajo
9430-NKQLY,0,0.0,0.023533922133984864,Two year,25.1,72,Bajo
9432-RUVSL,0,0.0,0.28862138629321543,Two year,102.5,48,Bajo
9444-JTXHZ,1,1.0,0.8252756676633043,Month-to-month,76.2,1,Alto
9453-PATOS,0,0.0,0.053431377475563036,Two year,85.1,72,Bajo
9462-MJUAW,1,1.0,0.6497405428408879,Month-to-month,50.4,4,Medio
9465-RWMXL,1,1.0,0.6990378278994964,Month-to-month,78.9,32,Medio
9475-NNDGC,0,0.0,0.2154850399981697,One year,113.15,71,Bajo
9481-IEBZY,0,0.0,0.269763225728187,Month-to-month,112.9,72,Bajo
9488-FVZCC,0,0.0,0.04709447246840348,Two year,79.5,72,Bajo
9489-DEDVP,0,0.0,0.06720467514347228,Two year,69.2,70,Bajo
9489-UTFKA,0,1.0,0.5727454343729705,Month-to-month,60.9,8,Medio
9490-DFPMD,1,1.0,0.7087524432492105,Month-to-month,84.65,42,Alto
9495-REDIY,0,0.0,0.33159323764271464,One year,40.65,25,Bajo
9495-SKLKD,0,1.0,0.5471996274250513,Month-to-month,95.95,45,Medio
9501-UKKNL,0,0.0,0.31640764821383305,Month-to-month,51.7,59,Bajo
9504-YAZWB,0,0.0,0.045199084400424194,Two year,20.25,53,Bajo
9506-UXUSK,0,1.0,0.7871138151756784,Month-to-month,70.15,13,Alto
9508-ILZDG,0,1.0,0.6808542666200266,Month-to-month,96.35,34,Medio
9513-DXHDA,0,0.0,0.22650599960882567,One year,81.7,27,Bajo
9518-IMLHK,0,0.0,0.262806416378486,Month-to-month,72.45,31,Bajo
9522-BNTHX,0,1.0,0.7413711524303015,Month-to-month,56.25,34,Alto
9522-ZSINC,0,0.0,0.2351702185329887,One year,19.95,13,Bajo
9537-JALFH,0,0.0,0.016913287817785894,Two year,19.9,69,Bajo
9548-LERKT,0,0.0,0.14645578996947273,Two year,19.75,24,Bajo
9565-DJPIB,1,1.0,0.8186885028097741,Month-to-month,89.6,4,Alto
9572-MTILT,1,0.0,0.31344440086864866,Month-to-month,106.75,59,Bajo
9574-RKJIF,1,1.0,0.6298931185181447,Month-to-month,94.4,30,Medio
9575-IWCAZ,0,0.0,0.26449449566513583,One year,25.1,6,Bajo
9577-WJVCQ,0,0.0,0.07882135100001464,Month-to-month,54.45,68,Bajo
9591-YVTEB,0,1.0,0.3685586856305967,Month-to-month,44.85,55,Bajo
9592-ERDKV,0,0.0,0.27283302034953616,One year,79.25,37,Bajo
9600-UDOPK,1,1.0,0.7700212871656567,Month-to-month,94.05,30,Alto
9609-BENEA,0,0.0,0.28054042057292794,One year,69.0,35,Bajo
9614-RMGHA,1,1.0,0.39621127327183103,Month-to-month,91.85,65,Bajo
9617-UDPEU,0,0.0,0.1552746781661447,One year,19.25,22,Bajo
9625-QNLUX,0,0.0,0.19276620130850364,Two year,103.25,68,Bajo
9629-NHXFW,0,1.0,0.36984725759672277,Month-to-month,19.4,1,Bajo
9638-JIQYA,0,1.0,0.767204153419483,Month-to-month,24.9,2,Alto
9639-BUJXT,0,0.0,0.023938914360444485,One year,20.5,63,Bajo
9640-ZSLDC,0,0.0,0.08842161067611942,One year,60.6,53,Bajo
9643-YBLUR,0,1.0,0.718667532743197,Month-to-month,69.05,9,Alto
9644-UMGQA,0,1.0,0.5107627093539711,Month-to-month,49.15,6,Medio
9651-GTSAQ,1,0.0,0.32104633701582497,One year,106.1,53,Bajo
9658-WYUFB,1,1.0,0.7848203130536155,Month-to-month,94.4,17,Alto
9659-QEQSY,0,1.0,0.514307192210363,Month-to-month,115.65,45,Medio
9661-ACXBS,1,1.0,0.6523747338498165,Month-to-month,105.2,42,Medio
9661-MHUMO,1,1.0,0.5291017258173711,Month-to-month,49.25,1,Medio
9668-PUGNU,0,0.0,0.04326207385231573,Two year,24.5,71,Bajo
9674-EHPPG,0,0.0,0.11525744049306985,Two year,40.4,46,Bajo
9701-CDXHR,0,0.0,0.33748925148894804,Month-to-month,69.15,51,Bajo
9702-AIUJO,0,0.0,0.10411695222740558,One year,44.8,50,Bajo
9708-HPXWZ,0,1.0,0.7038419722295014,Month-to-month,45.4,5,Alto
9710-ZUSHQ,1,1.0,0.7060835513244139,Month-to-month,106.75,37,Alto
9711-FJTBX,0,0.0,0.1457837989941987,One year,85.85,56,Bajo
9732-EQMWY,0,1.0,0.5550328186434617,Month-to-month,99.4,49,Medio
9742-XOKTS,0,0.0,0.06939777959271232,One year,89.55,67,Bajo
9746-UGFAC,0,0.0,0.10876421705243622,One year,20.85,22,Bajo
9747-DDZOS,1,1.0,0.7876303451361367,Month-to-month,73.5,1,Alto
9753-OYLBX,0,1.0,0.3606722545615234,Month-to-month,20.5,1,Bajo
9755-JHNMN,0,0.0,0.06347931615540414,Two year,67.4,49,Bajo
9758-MFWGD,0,0.0,0.1792688851414047,One year,29.9,48,Bajo
9763-GRSKD,0,1.0,0.4132200701267601,Month-to-month,49.95,13,Medio
9766-HGEDE,0,0.0,0.1453864054139461,One year,19.35,17,Bajo
9767-FFLEM,0,1.0,0.4964037454784974,Month-to-month,69.5,38,Medio
9770-LXDBK,0,0.0,0.34141458759760346,Month-to-month,20.4,3,Bajo
9777-IQHWP,0,0.0,0.17225776064821863,Two year,93.4,64,Bajo
9777-WJJPR,0,1.0,0.6406957445910224,Month-to-month,88.65,31,Medio
9778-OGKQZ,0,0.0,0.07794355559881128,Two year,92.0,72,Bajo
9779-DPNEJ,0,1.0,0.7222982853719317,Month-to-month,80.15,22,Alto
9780-FKVVF,0,1.0,0.6081819712242124,Month-to-month,59.15,6,Medio
9782-LGXMC,0,0.0,0.06163603554103825,Month-to-month,61.75,49,Bajo
9795-NREXC,0,0.0,0.09838252010900184,Two year,85.0,64,Bajo
9801-GDWGV,1,1.0,0.7616282288525974,Month-to-month,103.45,39,Alto
9802-CAQUT,0,0.0,0.1564689315739175,Two year,109.55,72,Bajo
9804-ICWBG,1,1.0,0.8583409459070628,Month-to-month,69.9,1,Alto
9828-AOQLM,1,1.0,0.64434914272124,Month-to-month,45.7,1,Medio
9830-ECLEN,0,0.0,0.10999286892861726,One year,50.0,58,Bajo
9831-BPFRI,1,0.0,0.31857678150773516,One year,89.55,39,Bajo
9838-BFCQT,0,0.0,0.02106723437612945,Two year,26.1,72,Bajo
9840-EFJQB,0,1.0,0.8152602177377443,Month-to-month,74.35,1,Alto
9844-FELAJ,0,0.0,0.2471455238040534,One year,107.9,70,Bajo
9845-PEEKO,0,0.0,0.34546558965980134,Two year,79.2,59,Bajo
9846-GKXAS,1,1.0,0.8640852655163693,Month-to-month,90.8,9,Alto
9848-JQJTX,0,1.0,0.35711553361002357,Two year,100.9,72,Bajo
9863-JZAIC,1,0.0,0.3487770280911182,Month-to-month,55.0,35,Bajo
9866-QEVEE,1,1.0,0.8072860368406181,Month-to-month,86.0,19,Alto
9871-ELEYA,0,0.0,0.10133394741304391,Two year,67.65,34,Bajo
9881-VCZEP,0,1.0,0.4638021560284782,Month-to-month,54.1,25,Medio
9885-AIBVB,0,1.0,0.7291408092316207,Month-to-month,85.8,29,Alto
9891-NQDBD,0,0.0,0.11996759130860157,One year,25.55,28,Bajo
9894-EZEWG,1,1.0,0.8173454410597645,Month-to-month,74.3,1,Alto
9894-QMIMJ,0,0.0,0.2647055120452094,One year,55.8,23,Bajo
9912-GVSEQ,1,1.0,0.8414568731962693,Month-to-month,93.85,26,Alto
9912-OMZDS,0,1.0,0.3872485940635939,One year,106.15,59,Bajo
9919-FZDED,0,0.0,0.14986149812876504,Two year,84.1,72,Bajo
9919-KNPOO,0,1.0,0.8615591811422894,Month-to-month,94.3,21,Alto
9927-DSWDF,0,1.0,0.676167116426819,Month-to-month,104.6,22,Medio
9928-BZVLZ,0,1.0,0.4633058120208067,Two year,49.85,12,Medio
9931-KGHOA,0,0.0,0.16437941035474424,Month-to-month,55.0,46,Bajo
9933-QRGTX,0,0.0,0.24409930386994838,Two year,97.2,60,Bajo
9938-TKDGL,0,0.0,0.1534705555144561,Two year,99.55,68,Bajo
9944-AEXBM,0,1.0,0.7118779178410319,Month-to-month,85.65,32,Alto
9947-OTFQU,1,1.0,0.8196129273763533,Month-to-month,74.4,15,Alto
9950-MTGYX,0,0.0,0.10771031173784351,Two year,20.3,28,Bajo
9953-ZMKSM,0,0.0,0.0397203286661586,Two year,25.25,63,Bajo
9959-WOFKT,0,0.0,0.1720796529806039,Two year,106.7,71,Bajo
9965-YOKZB,1,1.0,0.9094341254103894,Month-to-month,83.85,9,Alto
9972-VAFJJ,0,0.0,0.3249894031346495,One year,94.0,53,Bajo
9975-SKRNR,0,1.0,0.3701606267487776,Month-to-month,18.9,1,Bajo
9978-HYCIN,0,1.0,0.37596696068776747,One year,84.95,47,Bajo
9995-HOTOH,0,0.0,0.1688617043801125,Two year,59.0,63,Bajo
